sentence_id,tokens,ner_tags
168.txt_587,Shadow home secretary David Davis echoed criticisms of the way Mr Blunkett introduced the murder tariff rules .,O O O B-POLITICIAN I-POLITICIAN O O O O O O B-POLITICIAN O O O O O O
201.txt_6,"Tory leader Michael Howard has dismissed claims that his immigration policy was "" moving onto the turf "" of the British National Party ( BNP ) .",O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
134.txt_430,"But Tony Banks , Labour MP for West Ham , said the issue would soon disappear , and that "" people in a few years time will be wondering what it was all about "" .",O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
049.txt_8,"New Home Secretary Charles Clarke has vowed to plough on with plans for ID cards despite a call for him to "" pause for thought "" from Charles Kennedy .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O
113.txt_8,"Labour MP Stephen Pound has told of his shock and his joy on learning he fathered a daughter when he was "" out of control "" during the "" wild "" 1960s .",O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
113.txt_114,That happened when Lucy wrote to his Parliamentary office saying she believed he was her father .,O O O B-POLITICIAN O O O O O O O O O O O O O
394.txt_273,"The Foreign Secretary told the BBC : "" I was making the observation that because of Michael Howard 's impetuosity you can get lurches of policy . """,O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O
005.txt_101,"Mr Balls , who stepped down from his Treasury post to stand as a Labour candidate in the election , had suggested that Mr Brown would meet his golden economic rule - "" with a margin to spare "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O
182.txt_260,Mr Clarke says he does not intend to use the house arrest powers now - even for the 11 current terror detainees .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
373.txt_367,"Shadow Europe minister Mr Brady said : "" I believe it is essential that Britain keeps the rebate and I think it 's a crucial test of how firmly the British government is prepared to stand up for Britain internationally in Europe .",O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
373.txt_576,UK Prime Minister Tony Blair is meeting his EU counterparts to finalise a package of measures aimed at stimulating growth and boosting employment ahead of a series of referendums on the European Constitution .,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
413.txt_6,Science Minister Lord Sainsbury has made a £ 2 m donation to the Labour Party for its General Election fund .,O O O B-POLITICIAN O O O O O O O O O O O O O O O O O
413.txt_211,"Lord Sainsbury was created a life peer in 1997 , a year before he was appointed as minister for science .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O
167.txt_216,"Chairman of the Environmental Audit Committee Peter Ainsworth MP , said : "" The government 's housing policy is an alarming example of disjointed thinking in an areas where joined - up policy is crucial .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
407.txt_7,"Paul Boateng , Chief Secretary to the Treasury , is to step down as a Labour MP at the forthcoming general election .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
407.txt_78,"Mr Boateng served on the Greater London Council before being elected to Parliament in 1987 , declaring "" today Brent South , tomorrow Soweto "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O
407.txt_467,"Shadow foreign secretary Michael Ancram said that , if in government , he would refuse to approve either Mr Boateng 's appointment or that of ex - Cabinet minister Helen Liddell as high commissioner to Australia .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O
259.txt_476,""" Do n't you care about the Inuit ? "" , implored guitar - toting environmental campaigner Barry Lim .",O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O
259.txt_691,"Dominic Carman - son of late libel lawyer George Carman - was voted through to the final 25 , on a platform of cutting defence spending to boost education .",B-POLITICIAN I-POLITICIAN O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
121.txt_417,"Rhodri Glyn Thomas , Plaid Cymru health spokesman said : "" It 's exactly the same target she set in 1999 , with the qualification that it 's dependent on a second offer .",B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
375.txt_6,"Gordon Brown has doubled the level at which house buyers pay stamp duty to £ 120,000 as he put the economy at the heart of Labour 's election campaign .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
375.txt_760,"Simon Thomas , of Plaid Cymru , called it a budget for Middle England .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
375.txt_775,"UK Independence Party leader Roger Knapman attacked the plans for pensioners saying they needed "" more money and the dignity of being allowed to spend it how they want , "" not "" free bus rides "" .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
340.txt_26,Charles Kennedy is pledging a maternity income guarantee and a pension system based on years of residence rather than national insurance payments .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
340.txt_91,Mr Kennedy says he wants to deal with policy areas that disadvantage women .,O B-POLITICIAN O O O O O O O O O O O O
340.txt_332,"During the interview Mr Kennedy revealed that he planned to structure the party 's general election campaign around the birth of his first child , which is expected in April .",O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O
340.txt_553,"In September , Trade and Industry Secretary Patricia Hewitt said she would like to see longer paid maternity leave , higher paternity pay and the extension of flexible working rights to carers , if Labour won a third term .",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
388.txt_130,"Health Minister Stephen Ladyman said : "" This document is the antithesis of the nanny state .",O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
353.txt_9,"He called it his "" masochism strategy "" in the run - up to the Iraq war and now Tony Blair has signed up for another dose of pain .",O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O
353.txt_332,"Writer Neil Coppendale , from West Sussex , asked of the Iraq war : "" Tens of thousands of innocent men , women and children died - how do you manage to sleep at night ? """,O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
353.txt_806,John Major reaped the benefits of street campaigning during the 1992 election campaign with his famous soapbox .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O
353.txt_886,"I 

 was 

 prime minister and I wanted a flesh and blood fight , "" says Mr Major .",O O O O O O O O O O O O O O O O O O B-POLITICIAN O
228.txt_39,"Prospective Tory candidate Andrew Mennear , whose Finchley constituency contains a large Jewish community , branded it "" tasteless "" and offensive .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O
001.txt_273,"The Shadow Secretary of State for the Family , Theresa May , said : "" These plans were announced by Gordon Brown in his pre - budget review in December and Tony Blair is now recycling it in his desperate bid to win back women voters . """,O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O
320.txt_57,"His former shadow chancellor Michael Portillo makes up to £ 560,000 a year - partly because of speeches and TV work .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O
320.txt_429,David Blunkett has become a paid adviser to Indepen Consulting Limited now he is not home secretary - he helps them with seminars about the relationship between government and business .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
320.txt_472,Tony Blair 's entry confirms that King Abdullah of Jordan paid for him to fly from a holiday in Egypt to official discussions - and for a sightseeing tour to Wadi Rum .,B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
320.txt_505,Tory leader Michael Howard 's only fresh entry is a Christmas hamper from the Sultan of Brunei .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O
320.txt_550,"Liberal Democrat leader Charles Kennedy registered donations to his office from supporters , a free ticket to last year 's Bafta awards and rent from a single - bedroom flat in London .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
329.txt_103,"The strategist helped Australia 's PM , John Howard , win four elections .",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O
299.txt_107,"Sources within the Conservative Party told the BBC Michael Howard has always been in favour of ID cards , and tried to introduce them when he was Home Secretary .",O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
153.txt_26,Home Secretary Charles Clarke wants to introduce a points system for economic migrants and increase deportations of failed asylum seekers .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O
111.txt_7,"Ex - BBC chat show host and East Midlands MEP Robert Kilroy - Silk has said he wants to "" change the face of British politics "" as he launched his new party .",O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
111.txt_42,"Mr Kilroy - Silk , who recently quit the UK Independence Party , said "" our country "" was being "" stolen from us "" by mass immigration .",O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
111.txt_98,UKIP leader Roger Knapman says he was glad to see the back of Mr Kilroy - Silk .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O
111.txt_756,This Kilroy - Silk conveniently ignores in the comments surrounding the launch of his own party .,O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
075.txt_0,Boris opposes mayor apology,B-POLITICIAN O O O
075.txt_5,"Ken Livingstone should "" stick to his guns "" and not apologise for his "" Nazi "" comment to a Jewish reporter , Tory MP Boris Johnson has insisted .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O
075.txt_57,"London mayor Mr Livingstone says he is "" standing by "" his remarks which likened an Evening Standard journalist to a "" concentration camp guard "" .",O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
075.txt_100,"Labour 's Mr Livingstone has said his comments may have been offensive but were not racist , and said earlier this week he would not apologise even if Mr Blair asked .",O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O
075.txt_250,""" It 's a dispute between Ken Livingstone and a reporter on the Evening Standard . """,O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O
075.txt_267,"Mr Johnson , MP for Henley - on - Thames , Oxfordshire , said he suspected Labour was now trying to reassure Jewish voters "" because of this curious way in which Labour seems to be trying to curry favour with disillusioned Muslim voters who may be disillusioned about the war "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
173.txt_386,"Scottish National Party Justice Minister Kenny MacAskill said that the slopping out case had been "" a fiasco from start to finish "" .",O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O
307.txt_18,"Robert Jackson , 58 , MP for Wantage in Oxfordshire , said he was disillusioned with the party 's leadership and its "" dangerous "" views on Europe .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
307.txt_96,"In a letter to his constituency chairman he wrote : "" It is in the country 's best interest that Tony Blair rather than Michael Howard should form the next government . """,O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O B-POLITICIAN I-POLITICIAN O O O O O O O
035.txt_7,Tony Blair has met Italian Prime Minister Silvio Berlusconi and German Chancellor Gerhard Schroeder to talk about Turkey entering the EU .,B-POLITICIAN I-POLITICIAN O O O O O B-POLITICIAN I-POLITICIAN O O O B-POLITICIAN I-POLITICIAN O O O O O O O O
031.txt_6,"David Blunkett has apologised to MPs after the Home Office announced "" prematurely "" via press release a review of murder laws .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
041.txt_5,"Before he resigned the position of home secretary on Wednesday , David Blunkett had been in charge of a substantial body of government portfolios including race , policing and immigration .",O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O
041.txt_54,"Named home secretary after the 2001 general election , Mr Blunkett had seen the focus on his office intensify .",O O O O O O O O O O B-POLITICIAN O O O O O O O O O
041.txt_94,"A Labour loyalist from a working class background Mr Blunkett , 57 , had been unafraid of pushing for tough changes to Labour policy .",O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O
041.txt_140,Mr Blunkett was also at the centre of a humiliating scandal involving the former immigration minister Beverly Hughes .,O B-POLITICIAN O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O
041.txt_189,"Mr Blunkett 's own comments on immigration had prompted censure - he told refugees from Afghanistan and Kosovo to "" get back home "" to start rebuilding their countries .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
041.txt_322,"Before the recent furore , Mr Blunkett had always appeared more interested in politics than his personal life .",O O O O O O B-POLITICIAN O O O O O O O O O O O O
041.txt_341,"Mr Blunkett told the Daily Telegraph in 2001 that he continued to wear his wedding ring , in spite of being a divorcee , as "" a useful way of ensuring that people do n't casually think I am available "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
041.txt_402,"Mr Blunkett entered Parliament for Sheffield Brightside in 1987 , after first contesting the Sheffield Hallam seat in 1974 .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O
041.txt_528,Mr Blunkett was schooled in Sheffield where he led the city council for seven years before entering the Commons .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O
041.txt_571,"In Tony Blair 's first government Mr Blunkett was put in charge of education and employment , where he won big increases in funds for schools , while insisting on improved standards of literacy and numeracy .",O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
226.txt_69,Tory frontbencher John Redwood said Britain needed a slimmer government and lower taxes to be competitive .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O
124.txt_99,"Dr Gibbons , who was a GP in Blaengwynfi , in the Upper Afan Valley , before becoming AM for Aberavon , said NHS staff wanted a period of consolidation after "" tremendous change and reform "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
124.txt_472,First Minister Rhodri Morgan told BBC Wales he had agreed with Ms Hutt in 2003 that she would not be health minister in the run - up to the 2007 elections .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O
106.txt_6,"Michael Howard has launched an attack on the cost of Britain 's "" chaotic "" asylum system under Tony Blair .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O
150.txt_6,"Ex - Labour MP George Galloway has appealed for the release of aid worker Margaret Hassan , kidnapped in Iraq .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O
150.txt_49,Mr Galloway was expelled from the Labour party because of his staunch opposition to the war on Iraq .,O B-POLITICIAN O O O O O O O O O O O O O O O O O
392.txt_57,Mr Brown has signed a debt relief deal with Tanzania which could cost the UK £ 1 billion .,O B-POLITICIAN O O O O O O O O O O O O O O O O O
392.txt_130,"BBC political correspondent Mark Mardell said Britishness had long been a theme of the chancellor 's but "" never before has he been so outspoken in defending Britain 's past history "" .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
066.txt_49,"Those charged included Otis Ferry , the 22 - year - old son of rock star Bryan Ferry and Luke Tomlinson , 27 , a close friend of princes William and Harry .",O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O B-MUSICIAN O B-MUSICIAN O
326.txt_328,"The very first question to the prime minister from Derby North 's Bob Laxton asked him , in effect , if he would carry on the excellent policy of pouring more resources into schools .",O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
326.txt_363,Later Birmingham 's Sion Simon even went so far as to suggest the Tories were such a shower that we should have the general election now .,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
050.txt_457,Mr McConnell claimed there was evidence that smoking bans had helped smokers to either give up quicker or smoke less .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O
050.txt_668,"The Scottish Conservative Party leader , David McLetchie , questioned what would be exempted from the ban .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O
050.txt_740,"The Scottish Green Party 's health spokeswoman , Eleanor Scott , said she was pleased Scotland would be following the "" success stories of New York and Ireland "" .",O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
415.txt_205,"The MP for Sittingbourne and Sheppey said Prime Minister Tony Blair had been "" trying very hard "" to improve his own standing with the electorate through a "" sort of campaign of trust "" .",O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
408.txt_103,"Mr Hain , Leader of the Commons , told BBC Radio Four 's Today programme that Mr Howard 's stance on the government 's anti - terrorism legislation was putting the country at risk .",O B-POLITICIAN O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O
408.txt_445,"Mr Howard said his party plans for immigration quotas , which have also been the focus of much media coverage , were not "" racist "" - just "" common sense "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
203.txt_32,Public accounts committee chairman Edward Leigh was giving his reaction to a report by a government watchdog on lessons to be learnt from the crisis .,O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
248.txt_5,David Blunkett - who has resigned as home secretary - built his reputation as a plain - speaking Yorkshire man .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O
212.txt_102,"The strategist helped Australia 's PM , John Howard , win four elections .",O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O
397.txt_6,Ex - Home Secretary David Blunkett has given fresh clues that the general election will be announced on Monday .,O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O
289.txt_0,"Baron Kinnock makes Lords debut 

",B-POLITICIAN I-POLITICIAN O O O O
289.txt_6,Former Labour leader Neil Kinnock has officially been made a life peer during a ceremony in the House of Lords .,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O
289.txt_42,Lord Kinnock - who led Labour from 1983 until 1992 - was until recently one of Britain 's EU commissioners .,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O
289.txt_158,"During his induction into the Upper House , Lord Kinnock was accompanied by Lords Leader Baroness Amos and Baroness Royall of Blaisdon , a former aide to the ex - Labour leader .",O O O O O O O O O B-POLITICIAN O O O O O O B-POLITICIAN O O B-POLITICIAN O O O O O O O O O O O O O
289.txt_307,"He gained a reputation as a left - wing firebrand , voting against his own Labour government 's spending cuts proposals in 1975 , and later rejecting a junior post in James Callaghan 's administration .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O
289.txt_389,"He was not expected to win the 1987 election , when Margaret Thatcher was still riding high , but was bitterly disappointed to lose the next one in 1992 to John Major , and stepped down .",O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O
190.txt_8,Conservative leader Michael Howard has admitted he used to play truant to spend time with his school friends at a snooker hall .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O
278.txt_223,"Along with Work and Pensions Secretary Alan Johnson and Minister for Work Jane Kennedy , he then went on to tear into the Tory plans to scrap the New Deal welfare - to - work scheme , which they claimed would lead to an increase of almost 300,000 in unemployment .",O O O O O O B-POLITICIAN I-POLITICIAN O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
249.txt_8,Tony Blair has said he will not take part in a TV debate with his political rivals ahead of the next election .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
414.txt_10,"Tony Blair says his personal standing in the eyes of voters will be "" an issue "" in the general election .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
359.txt_101,"Mr Balls , who stepped down from his Treasury post to stand as a Labour candidate in the election , had suggested that Mr Brown would meet his golden economic rule - "" with a margin to spare "" .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O
292.txt_36,"Mike Nattrass , UKIP 's deputy leader , made the comments to an audience at a meeting during last September 's Hartlepool by - election campaign .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
292.txt_107,The meeting was shown in a BBC 3 film on ex - UKIP MEP Robert Kilroy - Silk .,O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN I-POLITICIAN O
128.txt_6,"Gordon Brown is to freeze petrol duty increases , fund a £ 1bn package to avoid big council tax rises and boost childcare and maternity leave .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O
068.txt_367,"Ex - Labour minister Frank Field told BBC Two 's Newsnight programme there was a danger people would feel under pressure to "" do away "" with themselves so relatives could inherit their assets .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
129.txt_112,"Prime Minister Tony Blair 's official spokesman said : "" There are British nationals in Ivory Coast and as you can imagine we are making the usual contingency plans in case the situation deteriorates further , but that 's all I can say at this stage . """,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
184.txt_205,"Mr Mates , who is a member of the Commons intelligence and security committee and was part of the Butler inquiry into pre - war intelligence , told the BBC on Friday : "" That , as a general rule , is right , but it 's not an absolute rule . """,O B-POLITICIAN O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
295.txt_0,"Blair Labour 's longest - serving PM 

",B-POLITICIAN O O O O O O O
295.txt_8,Tony Blair has become the Labour Party 's longest - serving prime minister .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O
295.txt_23,"The 51 - year - old premier has marked his 2,838th day in the post , overtaking the combined length of Harold Wilson 's two terms during the 1960s and 1970s .",O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN I-POLITICIAN O O O O O O O O
295.txt_87,"In 1997 , Mr Blair became the youngest premier of the 20th century , when he came to power at the age of 43 .",O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O
295.txt_112,"The last prime minister to be installed at a younger age was Lord Liverpool , who was a year his junior in 1812 .",O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O
169.txt_83,Lib Dem MP Lembit Opik said ministers had invented a new category of hunting - chasing away - and asked how police were supposed to interpret the rules .,O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O
351.txt_9,"Tony Blair lied when he took the UK to war so has no qualms about lying in the election campaign , say the Tories .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
351.txt_495,"Mr Kennedy is accelerating Lib Dem election preparations this week as he visits Manchester , Liverpool , Leicester , Somerset , Basingstoke , Shrewsbury , Dorset and Torbay .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O
232.txt_7,An investigation by the Standards Board is under way following allegations that Ken Livingstone has brought his office into disrepute .,O O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O
232.txt_73,It has the power to suspend or bar Labour 's Mr Livingstone from office .,O O O O O O O O O O O B-POLITICIAN O O O
232.txt_161,"On Sunday , Deputy Mayor Nicky Gavron told the BBC 's Politics Show she believed the Mayor of London would say sorry on Tuesday for offending the wider Jewish community .",O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O
213.txt_425,"

 Shadow education secretary Tim Collins is on Thursday setting out a new scheme of vocational grants for 14 to 16 - year - olds to tackle what he says are "" crippling skills shortages "" .",O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
154.txt_7,London mayor Ken Livingstone has again refused to retract a Nazi insult made to a Jewish reporter .,O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O
154.txt_26,"Labour 's Mr Livingstone , who says he is "" standing by "" his remarks , had accused an Evening Standard journalist of being like a "" concentration camp guard "" .",O O O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O
417.txt_265,"Mr Kennedy also outlined his party 's plan to impose a 50 % income tax rate on earnings over £ 100,000 a year .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O
285.txt_9,"Former Conservative leader William Hague says he will not stand for the leadership again , having given up his ambition to be prime minister .",O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
285.txt_35,"Mr Hague , 43 , told the Daily Telegraph he would now find a life dominated by politics too "" boring "" and unfulfilling .",O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
285.txt_85,"He also told the paper he hopes to remain MP for Richmond , North Yorks , and start a family with wife Ffion .",O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O
285.txt_109,"Mr Hague , who recently had published the biography of William Pitt the Younger , also said he wanted to continue writing books and speech - writing .",O B-AUTHOR-WRITER O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O
285.txt_241,Mr Hague became an MP at 27 and Leader of the Opposition at 36 .,O B-POLITICIAN O O O O O O O O O O O O O
054.txt_240,"Paul Boateng MP , Labour 's Chief Secretary to the Treasury , said : "" The Lib Dems ' sums do n't add up .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O
133.txt_8,"The Secretary of State for Culture , Media and Sport , Tessa Jowell , has hit out at critics of the Gambling Bill .",O O O O O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O
133.txt_246,"Ms Jowell insisted : "" We have a good track record for extracting planning gain in this country , for instance in social housing . """,O B-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O
133.txt_321,In prime minister 's questions last week Tony Blair assured Parliament that 90 % of the bill was about tightening up the regulation of the gambling industry .,O O O O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O
283.txt_9,"Charles Kennedy has told voters his Liberal Democrats will offer them an "" honest choice "" at the next general election .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
283.txt_32,"With the other two big parties battling over which will impose the lowest taxes , Mr Kennedy is going into the looming election pledged to increase taxation .",O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O
070.txt_29,"Michael Howard said he would not back the Home Secretary 's plans for "" control orders "" which include home detention .",B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O
093.txt_0,Kennedy calls for Iraq exit plans,B-POLITICIAN O O O O O
093.txt_237,""" Next week the prime minister should make a statement regarding the elections in Iraq , "" Mr Kennedy said during his City of London speech .",O O O O O O O O O O O O O O O O O O B-POLITICIAN O O O O O O O O
040.txt_7,Jack Straw has attacked the decision by Britain 's highest court that detaining foreign terrorist suspects without trial breaks human rights laws .,B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O
