sub_category,sentence,ner_entities
Stock Market,The sugar group had been absent from the FTSE 100 for seven years until Mr Ferguson helped it return to growth.,"[{""text"": "" Ferguson"", ""label"": ""PERSON""}]"
Stock Market,"Mr Ferguson took the helm at the company in 2003, after spending most of his career at consumer goods giant Unilever.","[{""text"": "" Ferguson"", ""label"": ""PERSON""}]"
Stock Market,Previous winners of the Forbes award include Royal Bank of Scotland chief executive Fred Goodwin and former Vodafone boss Chris Gent.,"[{""text"": "" Fred Goodwin"", ""label"": ""PERSON""}, {""text"": "" Chris Gent"", ""label"": ""PERSON""}]"
Economy,"Cuba winds back economic clock

Fidel Castro's decision to ban all cash transactions in US dollars in Cuba has once more turned the spotlight on Cuba's ailing economy.","[{""text"": ""Fidel Castro"", ""label"": ""PERSON""}]"
Economy,"In a live television broadcast announcing the measure, President Castro's chief aide said it was necessary because of the United States' increasing ""economic aggression"". ""","[{""text"": "" Castro"", ""label"": ""PERSON""}]"
Economy,The Bush administration has taken an increasingly harsh line on Cuba in recent months.,"[{""text"": "" Bush"", ""label"": ""PERSON""}]"
Economy,"President Bush's government, which has been a strong supporter of the 40-year-old trade embargo on Cuba, introduced even tighter restrictions on Cuba in May.","[{""text"": "" Bush"", ""label"": ""PERSON""}]"
Economy,"A leading expert on the Cuban economy says that Castro's tax plan smacks more of a desperate economic measure than a political gesture. ""","[{""text"": "" Castro"", ""label"": ""PERSON""}]"
Economy,"I think it is primarily an effort to raise some cash,"" says Jose Barrionuevo, head of strategy for Latin American emerging markets for Barclays Capital. ""","[{""text"": "" Jose Barrionuevo"", ""label"": ""PERSON""}]"
Economy,"The tax could fuel an active black market in currency trading, Mr Barrionuevo said. ""","[{""text"": "" Barrionuevo"", ""label"": ""PERSON""}]"
Economy,"Mr Barrioneuvo says the measure could be dropped if it has a damaging effect on economic activity. ""","[{""text"": "" Barrioneuvo"", ""label"": ""PERSON""}]"
Tech,"Cell could also be marketed as an ideal technology for televisions and supercomputers, and everything in between, said Kevin Krewell, the editor in chief of Microprocessor Report.","[{""text"": "" Kevin Krewell"", ""label"": ""PERSON""}]"
Tech,"In the future, all forms of digital content will be converged and fused onto the broadband network,"" said Ken Kutaragi, chief operating officer of Sony, said last year. ""","[{""text"": "" Ken Kutaragi"", ""label"": ""PERSON""}]"
Politics,"McConnell details Scots wave toll

At least three people from Scotland died in the tsunami disaster and a further three are on the missing list, the first minister has told MSPs.","[{""text"": "" McConnell"", ""label"": ""PERSON""}]"
Politics,The figures came out during a statement by Jack McConnell to the Scottish Parliament on Wednesday.,"[{""text"": "" Jack McConnell"", ""label"": ""PERSON""}]"
Politics,Mr McConnell went on to promise that Scotland would play its part in the reconstruction effort.,"[{""text"": "" McConnell"", ""label"": ""PERSON""}]"
Politics,Mr McConnell said the tragedy should persuade everyone to step up the fight against global poverty and change the world for the better.,"[{""text"": "" McConnell"", ""label"": ""PERSON""}]"
Politics,"Mr McConnell went on to signal that the executive would play its part in the Make Poverty History campaign being mounted by a variety of aid charities, trade unions and churches in the run-up to the G8 summit in Gleneagles in July.","[{""text"": "" McConnell"", ""label"": ""PERSON""}]"
Politics,"Edinburgh architect, Dominic Stephenson, became the first Scot to be confirmed as a victim of the Asian tsunami.","[{""text"": "" Dominic Stephenson"", ""label"": ""PERSON""}]"
Politics,"The 27-year-old was holidaying on the Thai island of Koh Phi Phi with Eileen Lee, 24.","[{""text"": "" Eileen Lee"", ""label"": ""PERSON""}]"
Tech,"There are also other pressures making banks turn to Windows said Dominic Hirsch, managing director of financial analysis firm Retail Banking Research.","[{""text"": "" Dominic Hirsch"", ""label"": ""PERSON""}]"
Tech,"Todd Thiemann, spokesman for anti-virus firm Trend Micro, said the move to Windows in cash machines was not without risks.","[{""text"": "" Todd Thiemann"", ""label"": ""PERSON""}]"
Tech,Mr Thiemann said research by the TowerGroup showed that 70% of new cash machines being installed were Windows based.,"[{""text"": "" Thiemann"", ""label"": ""PERSON""}]"
Tech,"Incidents like this happen, said Mr Thiemann, because when banks start using Windows cash machines they also change the networking technology used to link the devices to their back office computers.","[{""text"": "" Thiemann"", ""label"": ""PERSON""}]"
Tech,"Banks need to consider protection as part of the investment to maintain the security of that network,"" Mr Thiemann told BBC News Online.","[{""text"": "" Thiemann"", ""label"": ""PERSON""}]"
Tech,But Mr Hirsch from Retail Banking Research said the number of cash machines actually at risk was low because so few were upgraded every year.,"[{""text"": "" Hirsch"", ""label"": ""PERSON""}]"
Politics,Sir Ian Blair said terror groups would remember the effect of the Madrid bomb on Spain's general election last year.,"[{""text"": "" Ian Blair"", ""label"": ""PERSON""}]"
Politics,"The comments come after Tony Blair defended his controversial anti-terror proposals, warning that it would be wrong to wait for an attack before acting.","[{""text"": "" Tony Blair"", ""label"": ""PERSON""}]"
Politics,"Sir Ian told a meeting of the Metropolitan Police Authority it would be ""unwise"" to speculate about whether there was specific information about risks of a pre-election attack.","[{""text"": "" Ian"", ""label"": ""PERSON""}]"
Politics,"Sir Ian said the debate over anti-terror plans was one for politicians, not the police, who would enforce any new powers.","[{""text"": "" Ian"", ""label"": ""PERSON""}]"
Politics,Home Secretary Charles Clarke has also warned that a Madrid-style pre-election bombing could happen in the UK too.,"[{""text"": "" Charles Clarke"", ""label"": ""PERSON""}]"
Politics,"Asked about Sir Ian's comments, the prime minister's official spokesman said: ""We believe the threat is real.""","[{""text"": "" Sir Ian"", ""label"": ""PERSON""}]"
Politics,"But Mr Blair insisted: ""There is no greater civil liberty than to live free from terrorist attack.""","[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Politics,"Tory leader Michael Howard has accused Mr Blair of steamrolling the house arrest plans and of ""using national security for political point scoring"".","[{""text"": "" Michael Howard"", ""label"": ""PERSON""}, {""text"": "" Blair"", ""label"": ""PERSON""}]"
Politics,"Liberal Democrat leader Charles Kennedy says that the plan is a further example of Labour's ""authoritarian"" response to crises.","[{""text"": "" Charles Kennedy"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"Worldcom boss 'left books alone'

Former Worldcom boss Bernie Ebbers, who is accused of overseeing an $11bn (£5.8bn) fraud, never made accounting decisions, a witness has told jurors.","[{""text"": "" Bernie Ebbers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,David Myers made the comments under questioning by defence lawyers who have been arguing that Mr Ebbers was not responsible for Worldcom's problems.,"[{""text"": "" David Myers"", ""label"": ""PERSON""}, {""text"": "" Ebbers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,Mr Myers has already pleaded guilty to fraud and is assisting prosecutors.,"[{""text"": "" Myers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"On Monday, defence lawyer Reid Weingarten tried to distance his client from the allegations.","[{""text"": "" Reid Weingarten"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"During cross examination, he asked Mr Myers if he ever knew Mr Ebbers ""make an accounting decision?"". ""","[{""text"": "" Myers"", ""label"": ""PERSON""}, {""text"": "" Ebbers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"Not that I am aware of,"" Mr Myers replied. ""","[{""text"": "" Myers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"Did you ever know Mr Ebbers to make an accounting entry into Worldcom books?""","[{""text"": "" Ebbers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"Mr Weingarten pressed. ""","[{""text"": "" Weingarten"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,Mr Myers has admitted that he ordered false accounting entries at the request of former Worldcom chief financial officer Scott Sullivan.,"[{""text"": "" Myers"", ""label"": ""PERSON""}, {""text"": "" Scott Sullivan"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"Defence lawyers have been trying to paint Mr Sullivan, who has admitted fraud and will testify later in the trial, as the mastermind behind Worldcom's accounting house of cards.","[{""text"": "" Sullivan"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"Mr Ebbers' team, meanwhile, are looking to portray him as an affable boss, who by his own admission is more PE graduate than economist.","[{""text"": "" Ebbers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"Whatever his abilities, Mr Ebbers transformed Worldcom from a relative unknown into a $160bn telecoms giant and investor darling of the late 1990s.","[{""text"": "" Ebbers"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,Mr Ebbers' trial is expected to last two months and if found guilty the former CEO faces a substantial jail sentence.,"[{""text"": "" Ebbers"", ""label"": ""PERSON""}]"
Music,"Using a mobile phone is the next step, said Gerhard Romen, head of market development at Nokia.","[{""text"": "" Gerhard Romen"", ""label"": ""PERSON""}]"
Music,"The system opens up possibilities for mobile devices to be interact with everyday environments, said Mr Romen. ""","[{""text"": "" Romen"", ""label"": ""PERSON""}]"
Tech,"It exploits the sensitive emotions of adoption,"" said Thomas Atwood, president of the National Council for Adoption. ""","[{""text"": "" Thomas Atwood"", ""label"": ""PERSON""}]"
Tech,"We just don't think adoption is a game show,"" said Tommy Schenck, WRAZ-TV's general manager, though he said his decision had not been influenced by public protests.","[{""text"": "" Tommy Schenck"", ""label"": ""PERSON""}]"
Tech,"""The World Community Grid will enable researchers around the globe to gather and analyze unprecedented quantities of data to help address important global issues,"" said Elain Gallin, program director for medical research at the Doris Duke Charitable Foundation. ""[","[{""text"": "" Elain Gallin"", ""label"": ""PERSON""}]"
Politics,The demonstrators appealed against a finding by Lord Justice May and Mr Justice Harrison that it was not unlawful for the police to turn the passengers away.,"[{""text"": "" May"", ""label"": ""PERSON""}, {""text"": "" Harrison"", ""label"": ""PERSON""}]"
Politics,The police were urging Lord Chief Justice and Lord Justices Clarke and Rix to overturn the ruling that they had breached the protestors' human rights by detaining them in the coaches.,"[{""text"": "" Clarke"", ""label"": ""PERSON""}, {""text"": "" Rix"", ""label"": ""PERSON""}]"
Politics,"Craig Mackey, assistant chief constable of Gloucestershire Police, said: ""We have always considered that our responses were proportionate and all our decisions on the day were based on intelligence.""","[{""text"": "" Craig Mackey"", ""label"": ""PERSON""}]"
TV & Radio,"Owen determined to stay in Madrid

England forward Michael Owen has told the BBC he is happy in Spain and has no plans to quit Real Madrid to return to the Premiership in the near future.","[{""text"": "" Owen"", ""label"": ""PERSON""}, {""text"": "" Michael Owen"", ""label"": ""PERSON""}]"
TV & Radio,"Owen, who moved to the Bernabeu from Liverpool last summer, has grabbed 11 goals for Real but has been unable to replace Raul or Ronaldo in the starting line-up.","[{""text"": "" Owen"", ""label"": ""PERSON""}, {""text"": "" Raul"", ""label"": ""PERSON""}, {""text"": "" Ronaldo"", ""label"": ""PERSON""}]"
TV & Radio,"Recent speculation has linked Owen with a move back to England, with Newcastle expressing their interest, but the England striker said he is not ready to return home.","[{""text"": "" Owen"", ""label"": ""PERSON""}]"
TV & Radio,"When asked if it would have to be Liverpool if he returned Owen said: ""I've not really given it much thought. ""","[{""text"": "" Owen"", ""label"": ""PERSON""}]"
TV & Radio,- Listen to the full interview with Garry Richardson on BBC Radio Five Live's Sportsweek at 0900 GMT on Sunday.,"[{""text"": "" Garry Richardson"", ""label"": ""PERSON""}]"
Stock Market,"""The US wine market represents a growth opportunity for Diageo, with favourable demographic and consumption trends,"" said Diageo North America president Ivan Menezes.","[{""text"": "" Ivan Menezes"", ""label"": ""PERSON""}]"
Music,"Singer's film to show at festival

A documentary which takes a candid look at the life of chart-topping singer George Michael will be shown at this year's Berlin Film Festival.","[{""text"": "" George Michael"", ""label"": ""PERSON""}]"
Music,Michael will attend the festival to introduce the screening on 16 February.,"[{""text"": "" Michael"", ""label"": ""PERSON""}]"
Music,Director Southan Morris and executive producer Andy Stephens will also attend the festival.,"[{""text"": "" Southan Morris"", ""label"": ""PERSON""}, {""text"": "" Andy Stephens"", ""label"": ""PERSON""}]"
Music,The 93 minute film will see Michael discussing his early days in Wham!,"[{""text"": "" Michael"", ""label"": ""PERSON""}]"
Music,"It will also touch upon his turbulent personal life, including his arrest in a Beverly Hills park toilet in 1998 for ""lewd behaviour"", and the death of his boyfriend Anselmo Feleppa from Aids.","[{""text"": "" Anselmo Feleppa"", ""label"": ""PERSON""}]"
Music,"The film, which includes previously unseen footage of the singer also features contributions from Michael's former Wham!","[{""text"": "" Michael"", ""label"": ""PERSON""}]"
Music,"partner Andrew Ridgeley, as well as ex-Wham!","[{""text"": "" Andrew Ridgeley"", ""label"": ""PERSON""}]"
Music,backing singers Pepsi and Shirlie.,"[{""text"": "" Pepsi"", ""label"": ""PERSON""}, {""text"": "" Shirlie"", ""label"": ""PERSON""}]"
Music,"Other contributors include Sting, Mariah Carey, Elton John, Noel Gallagher, Geri Halliwell and Simon Cowell.","[{""text"": "" Sting"", ""label"": ""PERSON""}, {""text"": "" Mariah Carey"", ""label"": ""PERSON""}, {""text"": "" Elton John"", ""label"": ""PERSON""}, {""text"": "" Noel Gallagher"", ""label"": ""PERSON""}, {""text"": "" Geri Halliwell"", ""label"": ""PERSON""}, {""text"": "" Simon Cowell"", ""label"": ""PERSON""}]"
Music,"This year's festival will open with Man To Man, a historical epic starring Joseph Fiennes and Kristin Scott-Thomas.","[{""text"": "" Joseph Fiennes"", ""label"": ""PERSON""}, {""text"": "" Kristin Scott-Thomas"", ""label"": ""PERSON""}]"
Music,"Other films in competition will include The Life Aquatic, a quirky comedy starring Bill Murray, and the biopic Kinsey, which features Liam Neeson.","[{""text"": "" Bill Murray"", ""label"": ""PERSON""}, {""text"": "" Liam Neeson"", ""label"": ""PERSON""}]"
Tech,"At the British Library we are continually exploring ways in which technology can help us to improve services to our users,"" said Lynne Brindley, chief executive of the British Library. ""","[{""text"": "" Lynne Brindley"", ""label"": ""PERSON""}]"
Tech,"Lord Currie, chairman of super-regulator Ofcom, told the panel that protecting audiences would always have to be a primary concern for the watchdog.","[{""text"": "" Currie"", ""label"": ""PERSON""}]"
Tech,"At the debate, organised by the Internet Service Providers' Association (ISPA), Lord Currie did not rule out the possibility of regulation.","[{""text"": "" Currie"", ""label"": ""PERSON""}]"
Tech,"Head of the division, Andrew Burke, spoke about the possibility of creating content for all platforms. ""","[{""text"": "" Andrew Burke"", ""label"": ""PERSON""}]"
Tech,"Richard Ayers, portal director at Tiscali, said there was little point trying to regulate the internet because it would be impossible.","[{""text"": "" Richard Ayers"", ""label"": ""PERSON""}]"
Tech,"One of these will be about the vast sums of money involved in maintaining the network to supply such a huge quantity of data and could herald a new digital licence fee, said Mr Ayers.","[{""text"": "" Ayers"", ""label"": ""PERSON""}]"
Tech,"As inappropriate net content, most obviously pornography viewed by children, continues to dominate the headlines, internet regulation remains a political issue said MP Richard Allan, Liberal Democrat spokesman on IT.","[{""text"": "" Richard Allan"", ""label"": ""PERSON""}]"
Tech,"Mr Allan thinks that the answer could lie somewhere between the cries of ""impossible to regulate"" and ""just apply offline laws online"".","[{""text"": "" Allan"", ""label"": ""PERSON""}]"
Tech,"After Lord Currie departed, the panel agreed that this could be a reality and that for the internet people power is likely to reign. ""","[{""text"": "" Currie"", ""label"": ""PERSON""}]"
Tech,"There is no watershed on the net,"" said Mr Burke.","[{""text"": "" Burke"", ""label"": ""PERSON""}]"
Music,"""Once you have paid, you can come and go as much as you like, because we expect the customers to be mobile,"" said 3 spokesperson Belinda Henderson. ""","[{""text"": "" Belinda Henderson"", ""label"": ""PERSON""}]"
Music,"Some people may stay the whole time, some may dip in and out,"" said Ms Henderson. ""","[{""text"": "" Henderson"", ""label"": ""PERSON""}]"
Politics,"Royal couple watch nation's mood

Prince Charles and Camilla Parker Bowles are awaiting the nation's reaction after announcing they are to be married on 8 April.","[{""text"": ""Prince Charles"", ""label"": ""PERSON""}, {""text"": "" Camilla Parker Bowles"", ""label"": ""PERSON""}]"
Politics,Mrs Parker Bowles will take the title HRH Duchess of Cornwall after a civil ceremony to be held at Windsor Castle.,"[{""text"": "" Parker Bowles"", ""label"": ""PERSON""}, {""text"": "" Duchess of Cornwall"", ""label"": ""PERSON""}]"
Politics,But only 40% think Mrs Parker Bowles should become Princess Consort as planned after Charles becomes king.,"[{""text"": "" Parker Bowles"", ""label"": ""PERSON""}, {""text"": "" Consort"", ""label"": ""PERSON""}, {""text"": "" Charles"", ""label"": ""PERSON""}]"
Politics,"The poll also found that the majority of Britons would prefer the monarchy to miss a generation, with the Queen handing the throne to her grandson Prince William, 22, on her death or abdication.","[{""text"": "" Queen"", ""label"": ""PERSON""}, {""text"": "" William"", ""label"": ""PERSON""}]"
Politics,"On Thursday night, Prince Charles, 56, and Mrs Parker Bowles, 57, hosted a dinner at Windsor Castle, their first public appearance since announcing their engagement.","[{""text"": "" Prince Charles"", ""label"": ""PERSON""}, {""text"": "" Parker Bowles"", ""label"": ""PERSON""}]"
Politics,"Mrs Parker Bowles said the prince went down on one knee to propose and added: ""I'm just coming down to earth.""","[{""text"": "" Parker Bowles"", ""label"": ""PERSON""}]"
Politics,"Charles said he and his wife-to-be were ""absolutely delighted"".","[{""text"": "" Charles"", ""label"": ""PERSON""}]"
Politics,"The Queen and Duke of Edinburgh said the news had made them ""very happy"".","[{""text"": "" Edinburgh"", ""label"": ""PERSON""}]"
Politics,"Princes William and Harry said they are ""very happy"" and wish the couple ""all the luck in the future"".","[{""text"": "" William"", ""label"": ""PERSON""}, {""text"": "" Harry"", ""label"": ""PERSON""}]"
Politics,"The wedding will be a civil ceremony followed by a service of prayer and dedication in St George's Chapel at which the Archbishop of Canterbury, Dr Rowan Williams, will preside.","[{""text"": "" Rowan Williams"", ""label"": ""PERSON""}]"
Politics,The marriage is likely to be a sensitive issue because Mrs Parker Bowles is divorced and her former husband is still alive.,"[{""text"": "" Parker Bowles"", ""label"": ""PERSON""}]"
Politics,"If he became king, Charles would be the supreme governor of the Church of England and some Anglicans remain opposed to the remarriage of divorcees. ""","[{""text"": "" Charles"", ""label"": ""PERSON""}]"
Politics,"His divorce from Diana and the disappointment the country felt over how Diana had been treated... opened up a sense of disillusionment with [Prince Charles],"" said Ros Coward, who wrote the authorised biography of Diana, princess of Wales.","[{""text"": "" Diana"", ""label"": ""PERSON""}, {""text"": "" Diana"", ""label"": ""PERSON""}, {""text"": ""Prince Charles"", ""label"": ""PERSON""}, {""text"": "" Ros Coward"", ""label"": ""PERSON""}, {""text"": "" Diana"", ""label"": ""PERSON""}]"
Politics,"The Archbishop of Canterbury said: ""I am pleased that Prince Charles and Mrs Camilla Parker Bowles have decided to take this important step.""","[{""text"": "" Prince Charles"", ""label"": ""PERSON""}, {""text"": "" Camilla Parker Bowles"", ""label"": ""PERSON""}]"
Politics,"Tony Blair said he was ""delighted"" for the couple and offered his congratulations, as did Conservative leader Michael Howard and Liberal Democrat leader Charles Kennedy.","[{""text"": "" Tony Blair"", ""label"": ""PERSON""}, {""text"": "" Michael Howard"", ""label"": ""PERSON""}, {""text"": "" Charles Kennedy"", ""label"": ""PERSON""}]"
Politics,"Australia's Prime Minister John Howard also offered his congratulations, adding that their decision to marry was a ""sensible and a good thing"".","[{""text"": "" John Howard"", ""label"": ""PERSON""}]"
Politics,Mrs Parker Bowles has joined the prince at numerous engagements in recent years - mostly at evening events for The Prince's Trust.,"[{""text"": "" Parker Bowles"", ""label"": ""PERSON""}]"
Tech,"Public show for Reynolds portrait

Sir Joshua Reynolds' Portrait of Omai will get a public airing following fears it would stay hidden because of an export wrangle.","[{""text"": "" Reynolds"", ""label"": ""PERSON""}, {""text"": "" Joshua Reynolds"", ""label"": ""PERSON""}]"
Tech,The exhibition of Reynolds' work will be shown at Tate Britain from May.,"[{""text"": "" Reynolds"", ""label"": ""PERSON""}]"
Tech,"Joshua Reynolds: The Creation of Celebrity will feature prints, caricatures, and sculpture by the 18th Century artist, who painted some of the most famous personalities of his day.","[{""text"": "" Joshua Reynolds"", ""label"": ""PERSON""}]"
Tech,Portrait of Omai fetched the second highest amount for a British painting when it was sold at auction for £10.3m in 2001.,"[{""text"": "" Omai"", ""label"": ""PERSON""}]"
Tech,"Sir Joshua painted him after his arrival in 1774, and it became the artist's most famous work after it was first exhibited at the Royal Academy in 1776.","[{""text"": "" Sir Joshua"", ""label"": ""PERSON""}]"
Company News,"Fox attacks Blair's Tory 'lies'

Tony Blair lied when he took the UK to war so has no qualms about lying in the election campaign, say the Tories.","[{""text"": "" Fox"", ""label"": ""PERSON""}, {""text"": "" Blair"", ""label"": ""PERSON""}, {""text"": ""Tony Blair"", ""label"": ""PERSON""}]"
Company News,"Tory co-chairman Liam Fox was speaking after Mr Blair told Labour members the Tories offered a ""hard right agenda"".","[{""text"": "" Liam Fox"", ""label"": ""PERSON""}, {""text"": "" Blair"", ""label"": ""PERSON""}]"
Company News,"Dr Fox told BBC Radio: ""If you are willing to lie about the reasons for going to war, I guess you are going to lie about anything at all.""","[{""text"": "" Fox"", ""label"": ""PERSON""}]"
Company News,"He would not discuss reports the party repaid £500,000 to Lord Ashcroft after he predicted an election defeat.","[{""text"": "" Ashcroft"", ""label"": ""PERSON""}]"
Company News,"In what was seen as a highly personal speech in Gateshead on Sunday, Mr Blair said: ""I have the same passion and hunger as when I first walked through the door of 10 Downing Street.""","[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Company News,"Mr Blair said that whether the public chose Michael Howard or Mr Kennedy, it would result in ""a Tory government not a Labour government and a country that goes back and does not move forward"".","[{""text"": "" Blair"", ""label"": ""PERSON""}, {""text"": "" Michael Howard"", ""label"": ""PERSON""}, {""text"": "" Kennedy"", ""label"": ""PERSON""}]"
Company News,"Dr Fox accused Mr Blair and other Cabinet ministers of telling lies about their opponents' policies and then attacking the lies. ""","[{""text"": "" Fox"", ""label"": ""PERSON""}, {""text"": "" Blair"", ""label"": ""PERSON""}]"
Company News,"The Tory co-chairman attacked Labour's six new pledges as ""vacuous"" and said Mr Blair was very worried voters would take revenge for his failure to deliver.","[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Company News,"Dr Fox refused to discuss weekend newspaper reports that the party had repaid £500,000 to former Tory Treasurer Lord Ashcroft after he said the party could not win the election. ""","[{""text"": "" Fox"", ""label"": ""PERSON""}, {""text"": "" Ashcroft"", ""label"": ""PERSON""}]"
Company News,"We repay loans when they are due but do not comment to individual financial matters,"" he said, insisting he enjoyed a ""warm and constructive"" relationship to Lord Ashcroft.","[{""text"": "" Ashcroft"", ""label"": ""PERSON""}]"
Company News,Meanwhile Lib Dem leader Charles Kennedy is expected to attack Mr Blair's words as he begins a nationwide tour on Monday.,"[{""text"": "" Charles Kennedy"", ""label"": ""PERSON""}, {""text"": "" Blair"", ""label"": ""PERSON""}]"
Company News,"Mr Kennedy is accelerating Lib Dem election preparations this week as he visits Manchester, Liverpool, Leicester, Somerset, Basingstoke, Shrewsbury, Dorset and Torbay.","[{""text"": "" Kennedy"", ""label"": ""PERSON""}]"
Company News,"The Lib Dems accuse Mr Blair of making a ""touchy-feely"" speech to Labour delegates which will not help him regain public trust.","[{""text"": "" Blair"", ""label"": ""PERSON""}]"
Rugby,"Bortolami predicts dour contest

Italy skipper Marco Bortolami believes Saturday's Six Nations contest against Scotland will be a scrappy encounter.","[{""text"": "" Bortolami"", ""label"": ""PERSON""}, {""text"": "" Marco Bortolami"", ""label"": ""PERSON""}]"
Rugby,"And Bortolami feels the Edinburgh contest could end up being a bruising battle of the packs. ""","[{""text"": "" Bortolami"", ""label"": ""PERSON""}]"
Rugby,"Scotland played extremely well against France in Paris but not so well when Ireland came to Edinburgh,"" said Bortolami. ""","[{""text"": "" Bortolami"", ""label"": ""PERSON""}]"
TV & Radio,"Parry puts Gerrard 'above money'

Listen to the full interview on Sport on Five and the BBC Sport website from 1900 GMT.","[{""text"": "" Parry"", ""label"": ""PERSON""}, {""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,"But Parry, speaking exclusively to BBC Sport, also admits Gerrard, who has been constantly linked with Chelsea, will have the final say on his future.","[{""text"": "" Parry"", ""label"": ""PERSON""}, {""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,"He told BBC Five Live: ""Steven is above money.","[{""text"": ""Steven"", ""label"": ""PERSON""}]"
TV & Radio,"But we are also realistic enough to know we can't keep Steven against his will.""","[{""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"On the subject of Liverpool's finances, Parry also revealed the club is ready to explore the possibility of a sponsorship deal for its proposed new stadium.","[{""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,"And responding to criticism from BBC Sport pundit and former Liverpool stalwart Alan Hansen, he insisted talks on new investment are ongoing, but added the door has not closed on shareholder and lifelong fan Steve Morgan.","[{""text"": "" Alan Hansen"", ""label"": ""PERSON""}, {""text"": "" Steve Morgan"", ""label"": ""PERSON""}]"
TV & Radio,Parry joined Liverpool as chief executive in July 1998 from a similar role at the Premier League.,"[{""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,"There have been several highs and lows during his time in charge at Anfield - and he had a busy summer, overseeing the arrival of new manager Rafael Benitez and managing to hold on to Steven Gerrard.","[{""text"": "" Rafael Benitez"", ""label"": ""PERSON""}, {""text"": "" Steven Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,"On the subject of Liverpool's captain and prize asset, Parry revealed Real Madrid

did

ask for an option on the England midfield man during negotiations for striker Fernando Morientes.","[{""text"": "" Parry"", ""label"": ""PERSON""}, {""text"": "" Fernando Morientes"", ""label"": ""PERSON""}]"
TV & Radio,"He said: ""They were looking for ways of saying they got more out of the deal for Fernando Morientes, but the response to Real Madrid was the same - Steven is not for sale.""","[{""text"": "" Fernando Morientes"", ""label"": ""PERSON""}, {""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"But when asked if Gerrard would be a Liverpool player on the first day of next season, Parry said: ""I sincerely hope he will be.","[{""text"": "" Gerrard"", ""label"": ""PERSON""}, {""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,Steven knows my views.,"[{""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"He knows Rafa's views. ""","[{""text"": "" Rafa"", ""label"": ""PERSON""}]"
TV & Radio,We have re-affirmed recently to Steven that we are trying to build a team around him.,"[{""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"""I think Steven would dearly love to win things with Liverpool more than he'd like to do anything else. ""","[{""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"It is expected Chelsea will test Liverpool with a £30m-plus bid in the summer - but Parry claims he will be in no mood to listen. ""","[{""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,"There have been a lot of open secrets about Steven, most of which have been complete myths.","[{""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"We didn't had an offer last summer,"" Parry explained. ""","[{""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,"""Our position is we want Steven to stay, but we are also realistic enough and have enough respect for Steven - and he has enough respect for us - to know that it is his decision that will be crucial. ""","[{""text"": "" Steven"", ""label"": ""PERSON""}, {""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,You are not going to keep a player like Steven against his will.,"[{""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"That just doesn't work, but any idea we are going to accept offers for Steven and then tell him 'by the way we've decided to sell you' is not on the agenda.","[{""text"": "" Steven"", ""label"": ""PERSON""}]"
TV & Radio,"Parry is currently in the process of finalising funding for Liverpool's new stadium in Stanley Park, which is set to open in 2007.","[{""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,"Some Liverpool fans would find such a move highly controversial, but Parry countered: ""I recognise it would be an emotive issue for many supporters, but you look at the amount of money available and it could go into the team. ""","[{""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,"On the subject of possible new investment, Parry revealed Liverpool are still in negotiations with a mystery investor, with rumours of interest from the Middle East.","[{""text"": "" Parry"", ""label"": ""PERSON""}]"
